,Country,Date/Time,topic
4826,Ukraine,10/21/14 0:00,topic4
4764,Ukraine,10/22/14 0:00,topic2
4765,Ukraine,10/22/14 0:00,topic2
4960,Ukraine,10/27/14 0:00,topic2
4959,Ukraine,10/27/14 0:00,topic4
4962,Ukraine,10/31/14 0:00,topic2
4961,Ukraine,10/31/14 0:00,topic4
4964,Ukraine,11/3/14 0:00,topic2
4963,Ukraine,11/3/14 0:00,topic4
4839,Ukraine,11/4/14 0:00,topic2
4838,Ukraine,11/4/14 0:00,topic4
4788,Ukraine,11/5/14 0:00,topic4
4789,Ukraine,11/5/14 0:00,topic4
4790,Ukraine,11/5/14 0:00,topic4
4791,Ukraine,11/5/14 0:00,topic8
4965,Ukraine,11/17/14 0:00,topic2
4966,Ukraine,11/17/14 0:00,topic2
4969,Ukraine,11/17/14 0:00,topic2
4968,Ukraine,11/17/14 0:00,topic4
4967,Ukraine,11/17/14 0:00,topic8
4807,Ukraine,11/18/14 0:00,topic2
4808,Ukraine,11/18/14 0:00,topic2
4809,Ukraine,11/18/14 0:00,topic2
4810,Ukraine,11/18/14 0:00,topic2
4806,Ukraine,11/18/14 0:00,topic4
4970,Ukraine,11/24/14 0:00,topic2
4971,Ukraine,11/24/14 0:00,topic2
4972,Ukraine,11/24/14 0:00,topic2
4798,Ukraine,11/25/14 0:00,topic2
4757,Ukraine,11/26/14 0:00,topic2
4756,Ukraine,11/26/14 0:00,topic4
4758,Ukraine,11/26/14 0:00,topic8
4973,Ukraine,11/27/14 0:00,topic1
4842,Ukraine,11/27/14 0:00,topic7
4974,Ukraine,11/27/14 0:00,topic7
4975,Ukraine,12/1/14 0:00,topic1
4976,Ukraine,12/1/14 0:00,topic4
4823,Ukraine,12/2/14 0:00,topic2
4824,Ukraine,12/2/14 0:00,topic2
4781,Ukraine,12/3/14 0:00,topic1
4780,Ukraine,12/3/14 0:00,topic4
4782,Ukraine,12/3/14 0:00,topic4
4977,Ukraine,12/4/14 0:00,topic2
4981,Ukraine,12/5/14 0:00,topic1
4978,Ukraine,12/5/14 0:00,topic2
4979,Ukraine,12/5/14 0:00,topic2
4980,Ukraine,12/5/14 0:00,topic2
4982,Ukraine,12/5/14 0:00,topic2
4983,Ukraine,12/8/14 0:00,topic2
4984,Ukraine,12/8/14 0:00,topic2
4987,Ukraine,12/11/14 0:00,topic2
4985,Ukraine,12/11/14 0:00,topic4
4986,Ukraine,12/11/14 0:00,topic4
4990,Ukraine,12/12/14 0:00,topic2
4988,Ukraine,12/12/14 0:00,topic4
4989,Ukraine,12/12/14 0:00,topic4
4991,Ukraine,12/15/14 0:00,topic2
4993,Ukraine,12/15/14 0:00,topic2
4994,Ukraine,12/15/14 0:00,topic2
4992,Ukraine,12/15/14 0:00,topic4
4995,Ukraine,12/15/14 0:00,topic4
4996,Ukraine,12/15/14 0:00,topic4
4813,Ukraine,12/16/14 0:00,topic1
4811,Ukraine,12/16/14 0:00,topic2
4812,Ukraine,12/16/14 0:00,topic2
4768,Ukraine,12/17/14 0:00,topic4
4845,Ukraine,12/18/14 0:00,topic1
4843,Ukraine,12/18/14 0:00,topic4
4844,Ukraine,12/18/14 0:00,topic4
4997,Ukraine,12/30/14 0:00,topic4
4848,Ukraine,12/31/14 0:00,topic2
4998,Ukraine,6/17/14 0:00,topic2
5028,Uruguay,8/1/13 0:00,topic2
5029,Uruguay,10/27/14 0:00,topic2
5030,Uruguay,12/1/14 0:00,topic2
5032,Uzbekistan,11/22/13 0:00,topic4
5033,Uzbekistan,7/21/14 0:00,topic2
5034,Uzbekistan,11/14/14 0:00,topic4
5031,Uzbekistan,12/18/14 0:00,topic2
5044,Venezuela,6/26/13 0:00,topic4
5042,Venezuela,9/10/13 0:00,topic4
5043,Venezuela,9/11/13 0:00,topic2
5052,Venezuela,9/26/13 0:00,topic4
5050,Venezuela,10/8/13 0:00,topic2
5053,Venezuela,11/6/13 0:00,topic2
5047,Venezuela,11/11/13 0:00,topic2
5045,Venezuela,11/15/13 0:00,topic2
5051,Venezuela,11/20/13 0:00,topic2
5048,Venezuela,11/21/13 0:00,topic4
5046,Venezuela,12/2/13 0:00,topic2
5049,Venezuela,12/3/13 0:00,topic2
5037,Venezuela,5/14/14 0:00,topic2
5054,Venezuela,5/16/14 0:00,topic2
5055,Venezuela,5/19/14 0:00,topic1
5036,Venezuela,5/21/14 0:00,topic1
5056,Venezuela,5/22/14 0:00,topic2
5057,Venezuela,5/23/14 0:00,topic6
5058,Venezuela,6/5/14 0:00,topic1
5038,Venezuela,6/24/14 0:00,topic2
5059,Venezuela,7/28/14 0:00,topic2
5060,Venezuela,8/22/14 0:00,topic4
5061,Venezuela,9/12/14 0:00,topic2
5039,Venezuela,10/7/14 0:00,topic6
5035,Venezuela,10/10/14 0:00,topic8
5062,Venezuela,10/16/14 0:00,topic2
5063,Venezuela,10/20/14 0:00,topic2
5040,Venezuela,10/21/14 0:00,topic1
5064,Venezuela,12/1/14 0:00,topic4
5065,Venezuela,12/4/14 0:00,topic4
5066,Venezuela,12/12/14 0:00,topic2
5041,Venezuela,12/31/14 0:00,topic1
5067,Vietnam,7/1/13 0:00,topic1
5068,Vietnam,9/5/13 0:00,topic4
5070,Vietnam,10/16/13 0:00,topic4
5071,Vietnam,11/5/13 0:00,topic4
5069,Vietnam,11/18/13 0:00,topic4
5072,Vietnam,8/9/13 0:00,topic2
5075,Vietnam,9/30/13 0:00,topic7
5076,Vietnam,10/14/13 0:00,topic4
5073,Vietnam,11/7/13 0:00,topic2
5074,Vietnam,11/20/13 0:00,topic4
5122,Yemen,6/25/13 0:00,topic2
5135,Yemen,6/26/13 0:00,topic2
5123,Yemen,7/1/13 0:00,topic2
5124,Yemen,7/11/13 0:00,topic2
5125,Yemen,7/12/13 0:00,topic8
5126,Yemen,7/15/13 0:00,topic2
5127,Yemen,7/15/13 0:00,topic7
5128,Yemen,7/16/13 0:00,topic1
5129,Yemen,7/17/13 0:00,topic2
5161,Yemen,7/25/13 0:00,topic2
5152,Yemen,7/29/13 0:00,topic2
5143,Yemen,7/31/13 0:00,topic2
5155,Yemen,8/1/13 0:00,topic2
5141,Yemen,8/9/13 0:00,topic2
5130,Yemen,8/12/13 0:00,topic2
5167,Yemen,8/14/13 0:00,topic2
5168,Yemen,8/14/13 0:00,topic2
5131,Yemen,9/6/13 0:00,topic2
5132,Yemen,9/9/13 0:00,topic2
5133,Yemen,9/9/13 0:00,topic2
5134,Yemen,9/11/13 0:00,topic4
5158,Yemen,9/12/13 0:00,topic4
5233,Yemen,9/13/13 0:00,topic7
5159,Yemen,9/19/13 0:00,topic4
5146,Yemen,9/20/13 0:00,topic2
5169,Yemen,9/23/13 0:00,topic2
5170,Yemen,9/24/13 0:00,topic2
5171,Yemen,9/27/13 0:00,topic2
5172,Yemen,9/30/13 0:00,topic2
5173,Yemen,9/30/13 0:00,topic2
5144,Yemen,10/11/13 0:00,topic2
5145,Yemen,10/11/13 0:00,topic2
5174,Yemen,10/16/13 0:00,topic2
5138,Yemen,10/18/13 0:00,topic2
5139,Yemen,10/23/13 0:00,topic2
5140,Yemen,10/23/13 0:00,topic4
5175,Yemen,10/24/13 0:00,topic2
5176,Yemen,10/24/13 0:00,topic2
5177,Yemen,10/25/13 0:00,topic2
5178,Yemen,10/25/13 0:00,topic2
5179,Yemen,10/30/13 0:00,topic2
5136,Yemen,10/31/13 0:00,topic2
5137,Yemen,10/31/13 0:00,topic2
5180,Yemen,11/4/13 0:00,topic2
5181,Yemen,11/4/13 0:00,topic4
5182,Yemen,11/5/13 0:00,topic2
5157,Yemen,11/7/13 0:00,topic2
5156,Yemen,11/7/13 0:00,topic7
5183,Yemen,11/8/13 0:00,topic4
5149,Yemen,11/11/13 0:00,topic2
5162,Yemen,11/12/13 0:00,topic2
5142,Yemen,11/13/13 0:00,topic1
5150,Yemen,11/18/13 0:00,topic2
5164,Yemen,11/19/13 0:00,topic1
5163,Yemen,11/19/13 0:00,topic2
5160,Yemen,11/21/13 0:00,topic4
5151,Yemen,11/25/13 0:00,topic2
5147,Yemen,12/2/13 0:00,topic2
5148,Yemen,12/2/13 0:00,topic2
5166,Yemen,12/5/13 0:00,topic2
5153,Yemen,12/30/13 0:00,topic2
5154,Yemen,12/30/13 0:00,topic2
5165,Yemen,12/31/13 0:00,topic2
5087,Yemen,5/14/14 0:00,topic4
5184,Yemen,5/16/14 0:00,topic2
5185,Yemen,5/19/14 0:00,topic2
5108,Yemen,5/20/14 0:00,topic2
5109,Yemen,5/20/14 0:00,topic2
5083,Yemen,5/21/14 0:00,topic2
5084,Yemen,5/21/14 0:00,topic2
5186,Yemen,6/5/14 0:00,topic2
5187,Yemen,6/5/14 0:00,topic2
5188,Yemen,6/16/14 0:00,topic2
5189,Yemen,6/16/14 0:00,topic2
5115,Yemen,6/17/14 0:00,topic1
5190,Yemen,6/23/14 0:00,topic2
5191,Yemen,6/23/14 0:00,topic2
5101,Yemen,7/2/14 0:00,topic2
5102,Yemen,7/2/14 0:00,topic2
5192,Yemen,7/7/14 0:00,topic2
5096,Yemen,7/9/14 0:00,topic4
5097,Yemen,7/9/14 0:00,topic4
5193,Yemen,7/10/14 0:00,topic2
5194,Yemen,7/10/14 0:00,topic2
5093,Yemen,7/16/14 0:00,topic1
5094,Yemen,7/16/14 0:00,topic2
5195,Yemen,7/18/14 0:00,topic2
5196,Yemen,7/21/14 0:00,topic2
5107,Yemen,7/22/14 0:00,topic2
5082,Yemen,7/23/14 0:00,topic1
5197,Yemen,7/28/14 0:00,topic2
5117,Yemen,8/5/14 0:00,topic2
5198,Yemen,8/7/14 0:00,topic2
5088,Yemen,8/13/14 0:00,topic2
5089,Yemen,8/13/14 0:00,topic2
5114,Yemen,8/19/14 0:00,topic1
5199,Yemen,8/22/14 0:00,topic2
5200,Yemen,8/25/14 0:00,topic2
5201,Yemen,8/25/14 0:00,topic4
5103,Yemen,8/26/14 0:00,topic2
5232,Yemen,8/27/14 0:00,topic1
5077,Yemen,8/28/14 0:00,topic2
5110,Yemen,9/2/14 0:00,topic2
5111,Yemen,9/2/14 0:00,topic2
5202,Yemen,9/5/14 0:00,topic1
5203,Yemen,9/8/14 0:00,topic2
5118,Yemen,9/9/14 0:00,topic2
5090,Yemen,9/10/14 0:00,topic2
5204,Yemen,9/11/14 0:00,topic2
5205,Yemen,9/12/14 0:00,topic1
5207,Yemen,9/19/14 0:00,topic1
5206,Yemen,9/19/14 0:00,topic2
5208,Yemen,9/19/14 0:00,topic2
5105,Yemen,9/23/14 0:00,topic1
5106,Yemen,9/23/14 0:00,topic2
5210,Yemen,9/29/14 0:00,topic1
5209,Yemen,9/29/14 0:00,topic2
5211,Yemen,9/29/14 0:00,topic2
5091,Yemen,10/8/14 0:00,topic4
5078,Yemen,10/9/14 0:00,topic2
5080,Yemen,10/9/14 0:00,topic2
5079,Yemen,10/9/14 0:00,topic4
5081,Yemen,10/10/14 0:00,topic1
5116,Yemen,10/14/14 0:00,topic2
5095,Yemen,10/15/14 0:00,topic2
5212,Yemen,10/16/14 0:00,topic2
5213,Yemen,10/20/14 0:00,topic2
5214,Yemen,10/20/14 0:00,topic2
5215,Yemen,10/20/14 0:00,topic2
5216,Yemen,10/20/14 0:00,topic2
5113,Yemen,10/21/14 0:00,topic2
5217,Yemen,10/27/14 0:00,topic2
5218,Yemen,11/3/14 0:00,topic1
5219,Yemen,11/3/14 0:00,topic2
5220,Yemen,11/3/14 0:00,topic2
5098,Yemen,11/5/14 0:00,topic2
5099,Yemen,11/5/14 0:00,topic2
5100,Yemen,11/5/14 0:00,topic2
5221,Yemen,11/14/14 0:00,topic1
5222,Yemen,11/17/14 0:00,topic2
5104,Yemen,11/25/14 0:00,topic2
5119,Yemen,11/27/14 0:00,topic2
5223,Yemen,11/27/14 0:00,topic2
5224,Yemen,12/1/14 0:00,topic4
5112,Yemen,12/2/14 0:00,topic2
5092,Yemen,12/3/14 0:00,topic2
5225,Yemen,12/4/14 0:00,topic2
5226,Yemen,12/5/14 0:00,topic1
5227,Yemen,12/8/14 0:00,topic2
5228,Yemen,12/11/14 0:00,topic2
5229,Yemen,12/11/14 0:00,topic4
5230,Yemen,12/12/14 0:00,topic4
5231,Yemen,12/15/14 0:00,topic2
5085,Yemen,12/17/14 0:00,topic2
5086,Yemen,12/17/14 0:00,topic2
5120,Yemen,12/18/14 0:00,topic4
5121,Yemen,12/31/14 0:00,topic2
5236,Zambia,9/16/13 0:00,topic2
5234,Zambia,7/16/14 0:00,topic4
5237,Zambia,10/27/14 0:00,topic4
5235,Zambia,11/4/14 0:00,topic2
5238,Zambia,11/24/14 0:00,topic2
5239,Zambia,12/5/14 0:00,topic1
5242,Zimbabwe,6/27/13 0:00,topic2
5243,Zimbabwe,7/1/13 0:00,topic2
5244,Zimbabwe,7/11/13 0:00,topic2
5246,Zimbabwe,7/12/13 0:00,topic1
5245,Zimbabwe,7/12/13 0:00,topic2
5247,Zimbabwe,7/15/13 0:00,topic2
5248,Zimbabwe,7/16/13 0:00,topic1
5249,Zimbabwe,7/17/13 0:00,topic2
5250,Zimbabwe,7/18/13 0:00,topic2
5258,Zimbabwe,7/25/13 0:00,topic2
5269,Zimbabwe,7/26/13 0:00,topic2
5260,Zimbabwe,7/30/13 0:00,topic2
5255,Zimbabwe,7/31/13 0:00,topic4
5261,Zimbabwe,7/31/13 0:00,topic4
5270,Zimbabwe,8/1/13 0:00,topic2
5271,Zimbabwe,8/1/13 0:00,topic4
5251,Zimbabwe,8/12/13 0:00,topic2
5263,Zimbabwe,8/14/13 0:00,topic2
5264,Zimbabwe,8/15/13 0:00,topic4
5252,Zimbabwe,9/9/13 0:00,topic5
5256,Zimbabwe,9/12/13 0:00,topic1
5257,Zimbabwe,9/19/13 0:00,topic4
5265,Zimbabwe,9/26/13 0:00,topic5
5266,Zimbabwe,10/30/13 0:00,topic5
5254,Zimbabwe,10/31/13 0:00,topic4
5253,Zimbabwe,11/15/13 0:00,topic4
5262,Zimbabwe,11/20/13 0:00,topic6
5259,Zimbabwe,12/3/13 0:00,topic6
5267,Zimbabwe,9/11/14 0:00,topic7
5241,Zimbabwe,10/14/14 0:00,topic2
5268,Zimbabwe,11/14/14 0:00,topic2
5240,Zimbabwe,11/26/14 0:00,topic2
